날짜,종가,전일비,시가,고가,저가,거래량,NM
2022.03.29,35250,-50,35600,35600,34900,103904,크레버스
2022.03.28,35300,1400,33900,35550,33800,273176,크레버스
2022.03.25,33900,50,33750,34450,33750,77181,크레버스
2022.03.24,33850,850,33100,33900,32600,72402,크레버스
2022.03.23,33000,0,33700,33850,32850,115315,크레버스
2022.04.05,2485,0,0,0,0,0,크로바하이텍
2022.04.04,2485,0,0,0,0,0,크로바하이텍
2022.04.01,2485,0,0,0,0,0,크로바하이텍
2022.03.31,2485,0,0,0,0,0,크로바하이텍
2022.03.30,2485,0,0,0,0,0,크로바하이텍
2022.03.29,2485,0,0,0,0,0,크로바하이텍
2022.03.28,2485,0,0,0,0,0,크로바하이텍
2022.03.25,2485,0,0,0,0,0,크로바하이텍
2022.03.24,2485,0,0,0,0,0,크로바하이텍
2022.03.23,2485,0,0,0,0,0,크로바하이텍
2022.04.05,44450,-550,45150,45150,43800,33185,크리스에프앤씨
2022.04.04,45000,100,45450,45500,44550,41901,크리스에프앤씨
2022.04.01,44900,0,44900,45100,44300,31569,크리스에프앤씨
2022.03.31,44900,800,44150,45550,43800,69326,크리스에프앤씨
2022.03.30,44100,300,43850,44700,43500,40045,크리스에프앤씨
2022.03.29,43800,150,43650,44450,43400,21206,크리스에프앤씨
2022.03.28,43650,-350,44000,44650,43100,22342,크리스에프앤씨
2022.03.25,44000,-150,44550,44550,43650,16473,크리스에프앤씨
2022.03.24,44150,-500,43750,45000,43750,22690,크리스에프앤씨
2022.03.23,44650,0,44000,44750,42900,32808,크리스에프앤씨
2022.04.05,22300,-300,22600,22900,22050,549234,클래시스
2022.04.04,22600,-750,23800,24000,22450,938805,클래시스
2022.04.01,23350,950,23000,24000,22000,1813380,클래시스
2022.03.31,22400,500,22000,23000,21950,40227051,클래시스
2022.03.30,21900,150,21850,22150,21350,397205,클래시스
2022.03.29,21750,400,21600,21800,21350,283066,클래시스
2022.03.28,21350,-200,21550,21700,20900,353526,클래시스
2022.03.25,21550,-100,21750,21800,21250,378028,클래시스
2022.03.24,21650,600,21200,21750,20750,495939,클래시스
2022.03.23,21050,0,21400,21650,20900,354561,클래시스
2022.04.05,12100,150,11950,12150,11850,55530,클리노믹스
2022.04.04,11950,0,12000,12000,11700,35452,클리노믹스
2022.04.01,11950,200,11750,12150,11650,61690,클리노믹스
2022.03.31,11750,100,11700,11800,11550,25768,클리노믹스
2022.03.30,11650,200,11450,11900,11450,39783,클리노믹스
2022.03.29,11450,50,11300,11500,11200,27598,클리노믹스
2022.03.28,11400,50,11400,11650,11050,30123,클리노믹스
2022.03.25,11350,50,11350,11450,11250,31485,클리노믹스
2022.03.24,11300,100,11250,11350,11050,21619,클리노믹스
2022.03.23,11200,0,11350,11450,11150,31006,클리노믹스
2022.04.05,99900,-600,100000,100500,99500,33879,키움증권
2022.04.04,100500,1400,98100,100500,98000,49320,키움증권
2022.04.01,99100,300,97300,99200,97200,49303,키움증권
2022.03.31,98800,400,98000,99400,98000,39951,키움증권
2022.03.30,98400,1300,97800,98700,97100,38748,키움증권
2022.03.29,97100,0,97700,98500,97100,38784,키움증권
2022.03.28,97100,-200,97100,97300,95800,24073,키움증권
2022.03.25,97300,100,97500,97700,95000,78394,키움증권
2022.03.24,97200,-1800,98900,98900,97000,50779,키움증권
2022.03.23,99000,0,98600,99500,98500,30833,키움증권
2022.04.05,9520,360,9150,9520,9010,820028,태웅로직스
2022.04.04,9160,110,9080,9250,9050,344040,태웅로직스
2022.04.01,9050,-190,9240,9250,8970,574754,태웅로직스
2022.03.31,9240,-10,9190,9310,9050,611655,태웅로직스
2022.03.30,9250,620,8670,9820,8640,4059272,태웅로직스
2022.03.29,8630,-80,8710,8790,8600,258389,태웅로직스
2022.03.28,8710,-230,8980,8980,8590,517766,태웅로직스
2022.03.25,8940,-240,9190,9200,8910,480065,태웅로직스
2022.03.24,9180,350,8810,9200,8730,572390,태웅로직스
2022.03.23,8830,0,8860,9140,8800,380648,태웅로직스
2022.04.05,27800,1050,26900,27800,26900,150989,테스
2022.04.04,26750,-150,26850,26950,26650,50408,테스
2022.04.01,26900,-500,27200,27200,26750,90136,테스
2022.03.31,27400,-100,27250,27400,27150,49343,테스
2022.03.30,27500,250,27450,27750,27150,107002,테스
2022.03.29,27250,50,27250,27600,27100,71579,테스
2022.03.28,27200,-450,27800,27800,27150,80458,테스
2022.03.25,27650,350,27550,27800,27300,141086,테스
2022.03.24,27300,150,27150,27400,26800,80313,테스
2022.03.23,27150,0,27400,27450,26850,106941,테스
2022.04.05,42500,450,42150,42900,42150,122320,테스나
2022.04.04,42050,100,41650,42050,41450,100818,테스나
2022.04.01,41950,-700,42400,42400,41850,130400,테스나
2022.03.31,42650,150,42300,42750,42050,96585,테스나
2022.03.30,42500,-500,43500,43550,42300,183465,테스나
2022.03.29,43000,900,42350,43050,42300,212569,테스나
2022.03.28,42100,-400,42600,42600,42000,141441,테스나
2022.03.25,42500,150,43000,43300,42500,161644,테스나
2022.03.24,42350,-200,42250,42500,41750,165009,테스나
2022.03.23,42550,0,42850,43100,42250,141951,테스나
2022.04.05,80800,1300,79300,80800,79100,20416,테이팩스
2022.04.04,79500,-1500,80200,80200,78900,16553,테이팩스
2022.04.01,81000,-1000,81400,81400,79400,15069,테이팩스
2022.03.31,82000,1400,80600,82700,79500,26894,테이팩스
2022.03.30,80600,-1500,82500,83800,79900,33750,테이팩스
2022.03.29,82100,-2100,85300,85400,81800,31431,테이팩스
2022.03.28,84200,700,83600,85900,82600,50728,테이팩스
2022.03.25,83500,3700,81900,85000,79800,89395,테이팩스
2022.03.24,79800,-100,80000,80000,78900,10913,테이팩스
2022.03.23,79900,0,79200,80900,79200,21214,테이팩스
2022.04.05,6480,-20,6460,6550,6350,86262,토탈소프트
2022.04.04,6500,240,6340,6550,6280,200717,토탈소프트
2022.04.01,6260,130,6110,6300,6060,128336,토탈소프트
2022.03.31,6130,130,6000,6150,5990,81351,토탈소프트
2022.03.30,6000,50,6000,6190,5920,113048,토탈소프트
2022.03.29,5950,70,5880,6020,5820,67218,토탈소프트
2022.03.28,5880,0,5950,6050,5850,117904,토탈소프트
2022.03.25,5880,-420,6300,6300,5870,229173,토탈소프트
2022.03.24,6300,530,5800,6320,5800,374021,토탈소프트
2022.03.23,5770,0,5610,5780,5600,150611,토탈소프트
2022.04.05,127700,-300,127100,130200,127100,23665,티씨케이
2022.04.04,128000,-2800,130400,130400,126500,40973,티씨케이
2022.04.01,130800,-100,130300,132200,127100,39101,티씨케이
2022.03.31,130900,700,130300,131400,127900,19377,티씨케이
2022.03.30,130200,300,131000,132900,129200,27789,티씨케이
2022.03.29,129900,3400,127100,130400,126400,25342,티씨케이
2022.03.28,126500,-1300,128000,128800,125900,31410,티씨케이
2022.03.25,127800,0,129000,129000,125300,29882,티씨케이
2022.03.24,127800,3500,124300,128100,122600,34838,티씨케이
2022.03.23,124300,0,123300,125000,121900,16440,티씨케이
2022.04.05,43700,-900,44200,44550,43500,60077,티앤엘
2022.04.04,44600,-50,44800,45050,44150,57557,티앤엘
2022.04.01,44650,950,43500,44850,43500,137856,티앤엘
2022.03.31,43700,-600,44200,44600,43350,71510,티앤엘
2022.03.30,44300,850,43400,44350,42750,102258,티앤엘
2022.03.29,43450,1350,42350,43500,41900,99461,티앤엘
2022.03.28,42100,-400,42700,42750,41750,63422,티앤엘
2022.03.25,42500,0,42700,43350,42150,90446,티앤엘
2022.03.24,42500,-900,43400,43650,42250,98759,티앤엘
2022.03.23,43400,0,43700,44850,43200,154706,티앤엘
2022.04.05,68200,800,67400,69500,66700,67051,티에스이
2022.04.04,67400,1600,65400,67900,65200,95354,티에스이
2022.04.01,65800,200,64400,66000,61300,208986,티에스이
2022.03.31,65600,1300,63400,65800,63400,124699,티에스이
2022.03.30,64300,1000,64200,66400,63700,89025,티에스이
2022.03.29,63300,1300,61800,64000,61800,44770,티에스이
2022.03.28,62000,500,60900,63000,60400,49985,티에스이
2022.03.25,61500,200,61500,61900,60100,45317,티에스이
2022.03.24,61300,1800,59300,61500,58100,48026,티에스이
2022.03.23,59500,0,59200,59700,59000,19778,티에스이
2022.04.05,4340,70,4270,4340,4240,246683,티에이치엔
2022.04.04,4270,-85,4320,4335,4235,249796,티에이치엔
2022.04.01,4355,-50,4400,4430,4310,282398,티에이치엔
2022.03.31,4405,65,4350,4435,4310,496781,티에이치엔
2022.03.30,4340,160,4230,4340,4180,460539,티에이치엔
2022.03.29,4180,10,4175,4250,4165,179597,티에이치엔
2022.03.28,4170,-15,4170,4210,4145,125203,티에이치엔
2022.03.25,4185,-55,4240,4275,4170,168791,티에이치엔
2022.03.24,4240,30,4210,4240,4155,140002,티에이치엔
2022.03.23,4210,0,4265,4310,4205,370616,티에이치엔
2022.04.05,34450,150,34600,34650,34300,7463,티엘비
2022.04.04,34300,150,33900,34450,33800,8162,티엘비
2022.04.01,34150,150,34000,34500,33850,15476,티엘비
2022.03.31,34000,-100,33850,34250,33850,7775,티엘비
2022.03.30,34100,150,34050,34300,33700,11134,티엘비
2022.03.29,33950,-300,34100,34400,33700,10961,티엘비
2022.03.28,34250,-500,34650,34850,34050,13366,티엘비
2022.03.25,34750,700,34200,35250,34200,28866,티엘비
2022.03.24,34050,-50,33900,34450,33600,16838,티엘비
2022.03.23,34100,0,34300,34400,33700,18253,티엘비
2022.04.05,5400,20,5400,5540,5390,1038562,티케이케미칼
2022.04.04,5380,20,5350,5380,5310,373703,티케이케미칼
2022.04.01,5360,-100,5400,5440,5330,573728,티케이케미칼
2022.03.31,5460,90,5370,5490,5300,993570,티케이케미칼
2022.03.30,5370,90,5350,5450,5280,1015519,티케이케미칼
2022.03.29,5280,-140,5370,5520,5270,1566387,티케이케미칼
2022.03.28,5420,180,5250,5590,5140,3608296,티케이케미칼
2022.03.25,5240,-100,5360,5360,5240,730503,티케이케미칼
2022.03.24,5340,0,5280,5380,5260,596668,티케이케미칼
2022.03.23,5340,0,5480,5500,5270,1328727,티케이케미칼
2022.04.05,3980,120,3865,3990,3835,79860,파나진
2022.04.04,3860,65,3795,3885,3720,64184,파나진
2022.04.01,3795,-40,3800,3825,3755,38109,파나진
2022.03.31,3835,65,3780,3860,3700,90648,파나진
2022.03.30,3770,35,3735,3790,3650,118609,파나진
2022.03.29,3735,30,3710,3750,3650,57057,파나진
2022.03.28,3705,10,3700,3725,3635,29244,파나진
2022.03.25,3695,-55,3715,3760,3680,64337,파나진
2022.03.24,3750,-50,3775,3820,3680,85890,파나진
2022.03.23,3800,0,3850,3850,3735,60361,파나진
2022.04.05,97000,3500,94000,99200,93400,178993,파마리서치
2022.04.04,93500,500,94800,96300,92500,98115,파마리서치
2022.04.01,93000,1200,91200,94700,90300,84191,파마리서치
2022.03.31,91800,-1000,92100,93300,90900,38077,파마리서치
2022.03.30,92800,2100,90800,93300,90500,53741,파마리서치
2022.03.29,90700,800,91200,91200,89400,45382,파마리서치
2022.03.28,89900,-2000,91700,91700,89900,40822,파마리서치
2022.03.25,91900,-100,92100,92500,90600,40977,파마리서치
2022.03.24,92000,400,91700,92300,90700,39173,파마리서치
2022.03.23,91600,0,91100,93100,91000,44932,파마리서치
2022.04.05,11400,-50,11450,11550,11350,123735,파미셀
2022.04.04,11450,0,11450,11450,11300,190991,파미셀
2022.04.01,11450,100,11250,11800,11250,285379,파미셀
2022.03.31,11350,-50,11400,11600,11350,146420,파미셀
2022.03.30,11400,-150,11650,11650,11400,164694,파미셀
2022.03.29,11550,350,11400,11650,11200,342372,파미셀
2022.03.28,11200,-250,11550,11550,11150,208303,파미셀
2022.03.25,11450,200,11400,11600,11300,228377,파미셀
2022.03.24,11250,-150,11350,11500,11150,265448,파미셀
2022.03.23,11400,0,11500,11650,11400,210691,파미셀
2022.04.05,19200,-350,19400,19550,19100,246112,파세코
2022.04.04,19550,550,19150,19650,19100,292614,파세코
2022.04.01,19000,400,18700,19400,18550,375456,파세코
2022.03.31,18600,100,18350,18700,18350,159025,파세코
2022.03.30,18500,50,18550,18600,18250,208580,파세코
2022.03.29,18450,1100,17500,18450,17300,453428,파세코
2022.03.28,17350,150,17250,17500,17100,91982,파세코
2022.03.25,17200,-300,17550,17550,17150,135064,파세코
2022.03.24,17500,300,16900,17600,16650,376510,파세코
2022.03.23,17200,0,17350,17900,17150,153533,파세코
2022.04.05,10900,0,10900,11050,10650,84385,파수
2022.04.04,10900,250,10600,11000,10300,107640,파수
2022.04.01,10650,0,10450,10900,10400,83788,파수
2022.03.31,10650,0,10650,11100,10600,110011,파수
2022.03.30,10650,-50,11150,11150,10600,122891,파수
2022.03.29,10700,-200,10900,11050,10350,124180,파수
2022.03.28,10900,200,10850,11300,10700,272948,파수
2022.03.25,10700,600,10200,11100,10100,368079,파수
2022.03.24,10100,0,10050,10250,9880,69428,파수
2022.03.23,10100,0,10150,10350,10000,51235,파수
2022.04.05,16350,-150,16500,16550,16200,40356,파이오링크
2022.04.04,16500,0,16500,16850,16350,55281,파이오링크
2022.04.01,16500,300,16150,16500,16000,57156,파이오링크
2022.03.31,16200,300,15900,16350,15750,71261,파이오링크
2022.03.30,15900,-150,16150,16300,15450,50369,파이오링크
2022.03.29,16050,-100,16150,16250,15800,37182,파이오링크
2022.03.28,16150,-250,16400,16400,15950,26222,파이오링크
2022.03.25,16400,0,16550,16600,16200,27857,파이오링크
2022.03.24,16400,-50,16450,16550,16200,27765,파이오링크
2022.03.23,16450,0,16750,16750,16100,54883,파이오링크
2022.04.05,13000,0,13000,13250,12950,341034,파인테크닉스
2022.04.04,13000,-300,13300,13350,12850,534863,파인테크닉스
2022.04.01,13300,0,13150,13450,13000,561458,파인테크닉스
2022.03.31,13300,250,13050,13350,12850,572012,파인테크닉스
2022.03.30,13050,-100,13350,13450,13000,412039,파인테크닉스
2022.03.29,13150,50,13150,13200,12750,637752,파인테크닉스
2022.03.28,13100,-100,13200,13550,13000,518597,파인테크닉스
2022.03.25,13200,-200,13500,13500,13050,505329,파인테크닉스
2022.03.24,13400,100,13250,13600,13150,805612,파인테크닉스
2022.03.23,13300,0,13200,13500,13000,933093,파인테크닉스
2022.04.05,10850,50,10850,10950,10700,294047,파트론
2022.04.04,10800,-50,10850,10850,10700,327869,파트론
2022.04.01,10850,0,10800,10950,10700,451866,파트론
2022.03.31,10850,-50,10850,10950,10750,295734,파트론
2022.03.30,10900,100,10850,11000,10800,338977,파트론
2022.03.29,10800,-250,11150,11150,10700,618166,파트론
2022.03.28,11050,200,10850,11100,10600,661664,파트론
2022.03.25,10850,-150,11050,11100,10750,535656,파트론
2022.03.24,11000,100,10850,11000,10700,457851,파트론
2022.03.23,10900,0,10900,11000,10800,711976,파트론
2022.04.05,9440,20,9420,9450,9150,41196,팜젠사이언스
2022.04.04,9420,0,9390,9470,8850,153931,팜젠사이언스
2022.04.01,9420,-70,9410,9430,9220,89918,팜젠사이언스
2022.03.31,9490,-10,9410,9500,9380,57153,팜젠사이언스
2022.03.30,9500,0,9520,9670,9420,56868,팜젠사이언스
2022.03.29,9500,100,9340,9680,9310,102055,팜젠사이언스
2022.03.28,9400,-100,9410,9490,9330,79285,팜젠사이언스
2022.03.25,9500,210,9320,9580,9310,162066,팜젠사이언스
2022.03.24,9290,70,9140,9370,9080,94348,팜젠사이언스
2022.03.23,9220,0,9230,9240,9150,61109,팜젠사이언스
2022.04.05,6620,-30,6610,6640,6460,4342048,팬오션
2022.04.04,6650,-60,6690,6730,6600,2650366,팬오션
2022.04.01,6710,-280,6910,6930,6670,3326293,팬오션
2022.03.31,6990,180,6820,7040,6800,3266189,팬오션
2022.03.30,6810,90,6840,6850,6680,3082124,팬오션
2022.03.29,6720,-90,6770,6830,6710,2061320,팬오션
2022.03.28,6810,30,6790,6860,6690,2548693,팬오션
2022.03.25,6780,-300,7060,7060,6730,4629693,팬오션
2022.03.24,7080,140,6980,7080,6940,2910316,팬오션
2022.03.23,6940,0,7120,7170,6910,3476865,팬오션
2022.04.05,2025,150,1880,2065,1880,1484381,페이퍼코리아
2022.04.04,1875,-45,1945,1945,1840,309966,페이퍼코리아
2022.04.01,1920,-80,2020,2020,1900,334348,페이퍼코리아
2022.03.31,2000,0,2030,2050,1995,232745,페이퍼코리아
2022.03.30,2000,0,2020,2065,1980,214807,페이퍼코리아
2022.03.29,2000,-85,2050,2080,1970,386999,페이퍼코리아
2022.03.28,2085,35,2030,2100,2025,73357,페이퍼코리아
2022.03.25,2050,0,2055,2060,2030,76210,페이퍼코리아
2022.03.24,2050,0,2070,2090,2030,251671,페이퍼코리아
2022.03.23,2050,0,2050,2060,2025,74182,페이퍼코리아
2022.04.05,50400,-600,51500,51600,50200,31297,포스코강판
2022.04.04,51000,-400,50800,51200,50100,31031,포스코강판
2022.04.01,51400,-1200,52500,52600,51400,34175,포스코강판
2022.03.31,52600,1000,51900,52900,51800,44183,포스코강판
2022.03.30,51600,-1000,52300,52600,51500,42019,포스코강판
2022.03.29,52600,-300,53000,53200,52000,47276,포스코강판
2022.03.28,52900,-200,52200,54000,51300,104332,포스코강판
2022.03.25,53100,-2300,56100,56200,52700,127997,포스코강판
2022.03.24,55400,-1600,59200,59300,55300,251262,포스코강판
2022.03.23,57000,0,50600,59500,50500,786913,포스코강판
2022.04.05,33150,250,33050,33500,32850,195459,풍산
2022.04.04,32900,-200,33100,33200,32750,89641,풍산
2022.04.01,33100,-100,33300,33450,33000,100858,풍산
2022.03.31,33200,200,33000,33300,32900,68992,풍산
2022.03.30,33000,-600,33600,33800,32900,129482,풍산
2022.03.29,33600,-100,33950,33950,33500,113237,풍산
2022.03.28,33700,50,33550,33850,33000,134962,풍산
2022.03.25,33650,-150,33800,33800,33400,108697,풍산
2022.03.24,33800,250,33500,33950,33350,122016,풍산
2022.03.23,33550,0,33300,33900,33000,185718,풍산
2022.04.05,29600,-350,29950,30200,29500,28357,풍산홀딩스
2022.04.04,29950,150,29800,30100,29700,49345,풍산홀딩스
2022.04.01,29800,-250,29850,30100,29600,13748,풍산홀딩스
2022.03.31,30050,0,30050,30100,29900,11488,풍산홀딩스
2022.03.30,30050,-150,30200,30200,29800,12893,풍산홀딩스
2022.03.29,30200,600,29700,30600,29450,36400,풍산홀딩스
2022.03.28,29600,200,29550,29650,29400,7348,풍산홀딩스
2022.03.25,29400,-100,29600,29800,29350,21935,풍산홀딩스
2022.03.24,29500,100,29400,29600,29350,18002,풍산홀딩스
2022.03.23,29400,0,29350,29450,29150,19279,풍산홀딩스
2022.04.05,21600,400,21250,21750,21050,145780,퓨런티어
2022.04.04,21200,150,21000,21450,21000,63182,퓨런티어
2022.04.01,21050,-200,21200,21650,20950,121057,퓨런티어
2022.03.31,21250,150,20900,21600,20850,127325,퓨런티어
2022.03.30,21100,-400,21650,21800,20850,191604,퓨런티어
2022.03.29,21500,-500,22150,22300,21450,208419,퓨런티어
2022.03.28,22000,100,22550,22650,21700,327232,퓨런티어
2022.03.25,21900,1300,20800,21900,20650,390117,퓨런티어
2022.03.24,20600,-150,20950,21150,20450,341030,퓨런티어
2022.03.23,20750,0,21450,22050,20150,716776,퓨런티어
2022.04.05,29900,250,29850,30200,29800,40020,프로텍
2022.04.04,29650,100,29800,29800,29200,52730,프로텍
2022.04.01,29550,-750,30000,30100,29550,79050,프로텍
2022.03.31,30300,-100,30150,30600,30100,54627,프로텍
2022.03.30,30400,250,30350,31800,30200,207494,프로텍
2022.03.29,30150,-150,30200,30700,29700,97718,프로텍
2022.03.28,30300,-200,30300,30700,30000,86139,프로텍
2022.03.25,30500,150,30850,31150,30350,87481,프로텍
2022.03.24,30350,0,30000,30700,29900,82575,프로텍
2022.03.23,30350,0,30900,30900,30000,133102,프로텍
2022.04.05,9300,-10,9440,9440,9280,88101,프롬바이오
2022.04.04,9310,-30,9360,9400,9240,108099,프롬바이오
2022.04.01,9340,30,9280,9410,9200,160655,프롬바이오
2022.03.31,9310,170,9150,9370,9150,237883,프롬바이오
2022.03.30,9140,20,9190,9200,9040,80728,프롬바이오
2022.03.29,9120,270,8850,9220,8840,142844,프롬바이오
2022.03.28,8850,-130,8980,8980,8780,98090,프롬바이오
2022.03.25,8980,-190,9190,9220,8980,120890,프롬바이오
2022.03.24,9170,40,9090,9240,9080,87794,프롬바이오
2022.03.23,9130,0,9150,9330,9010,170719,프롬바이오
2022.04.05,19300,-300,19650,19750,19250,35282,플래티어
2022.04.04,19600,-150,19550,19800,19500,39737,플래티어
2022.04.01,19750,-250,19800,19950,19450,40979,플래티어
2022.03.31,20000,450,19350,20000,19350,81973,플래티어
2022.03.30,19550,-800,20600,20750,19550,149377,플래티어
2022.03.29,20350,550,20200,20600,19800,296606,플래티어
2022.03.28,19800,900,19000,19800,18900,171056,플래티어
2022.03.25,18900,450,18600,19600,18400,251688,플래티어
2022.03.24,18450,-300,18650,18900,18150,82045,플래티어
2022.03.23,18750,0,18850,19400,18500,129019,플래티어
2022.04.05,22800,-50,22050,22850,20700,657169,피씨디렉트
2022.04.04,22850,4550,18350,22850,18350,1251978,피씨디렉트
2022.04.01,18300,300,17900,18450,17750,68350,피씨디렉트
2022.03.31,18000,250,17800,18250,17400,94835,피씨디렉트
2022.03.30,17750,350,17450,18400,17300,132673,피씨디렉트
2022.03.29,17400,200,17250,17650,16650,90291,피씨디렉트
2022.03.28,17200,-500,17800,18000,16950,91021,피씨디렉트
2022.03.25,17700,150,17550,18000,17400,101917,피씨디렉트
2022.03.24,17550,-50,17700,17950,17000,80310,피씨디렉트
2022.03.23,17600,0,18300,18300,17350,109688,피씨디렉트
2022.04.05,47350,500,47250,48150,46900,251797,PI첨단소재
2022.04.04,46850,850,46250,47100,46050,186392,PI첨단소재
2022.04.01,46000,-100,45650,46400,45250,130831,PI첨단소재
2022.03.31,46100,900,45250,46400,45000,143442,PI첨단소재
2022.03.30,45200,-600,46300,46300,45200,99132,PI첨단소재
2022.03.29,45800,-300,46700,46950,45600,201962,PI첨단소재
2022.03.28,46100,1650,44750,46150,44300,301347,PI첨단소재
2022.03.25,44450,-650,45350,45350,44250,140720,PI첨단소재
2022.03.24,45100,200,44600,45200,44050,68950,PI첨단소재
2022.03.23,44900,0,45100,45700,44600,163099,PI첨단소재
2022.04.05,49000,50,49200,49650,48650,140668,피에스케이
2022.04.04,48950,350,48550,48950,48050,172952,피에스케이
2022.04.01,48600,-1800,49700,49800,48600,170111,피에스케이
2022.03.31,50400,0,49850,50600,49650,109881,피에스케이
2022.03.30,50400,100,51100,51200,49700,158498,피에스케이
2022.03.29,50300,300,50300,50400,49450,102937,피에스케이
2022.03.28,50000,700,49350,51000,49050,206123,피에스케이
2022.03.25,49300,200,49900,50300,49200,235291,피에스케이
2022.03.24,49100,900,47650,49250,47550,136517,피에스케이
2022.03.23,48200,0,49000,49050,47850,146530,피에스케이
2022.04.05,14600,200,14500,14800,14500,51152,피에스케이홀딩스
2022.04.04,14400,-50,14450,14500,14150,72107,피에스케이홀딩스
2022.04.01,14450,-300,14600,14750,14300,43769,피에스케이홀딩스
2022.03.31,14750,-150,14700,14850,14650,32628,피에스케이홀딩스
2022.03.30,14900,100,15200,15250,14550,93403,피에스케이홀딩스
2022.03.29,14800,100,14800,14900,14400,51207,피에스케이홀딩스
2022.03.28,14700,-600,15300,15350,14650,119513,피에스케이홀딩스
2022.03.25,15300,550,15200,15650,14950,254842,피에스케이홀딩스
2022.03.24,14750,800,13900,14850,13700,122481,피에스케이홀딩스
2022.03.23,13950,0,14000,14300,13800,50113,피에스케이홀딩스
2022.04.05,33500,500,34050,35250,33350,178176,피엔에이치테크
2022.04.04,33000,-500,33350,33500,32400,62018,피엔에이치테크
2022.04.01,33500,1750,31200,34050,31200,160812,피엔에이치테크
2022.03.31,31750,900,30800,31800,30400,63392,피엔에이치테크
2022.03.30,30850,-650,31900,31900,30850,57821,피엔에이치테크
2022.03.29,31500,600,31300,32100,30350,110239,피엔에이치테크
2022.03.28,30900,350,30600,31900,29550,177013,피엔에이치테크
2022.03.25,30550,2200,29150,31800,29100,337544,피엔에이치테크
2022.03.24,28350,150,27900,28650,27650,30934,피엔에이치테크
2022.03.23,28200,0,29400,29400,27650,72954,피엔에이치테크
2022.04.05,50600,-900,52000,52000,50300,209812,피엔티
2022.04.04,51500,1550,50200,51500,49850,180565,피엔티
2022.04.01,49950,-450,50200,50800,49500,139550,피엔티
2022.03.31,50400,-100,50300,51200,50000,141780,피엔티
2022.03.30,50500,-100,51300,51900,50000,164236,피엔티
2022.03.29,50600,-100,51200,51500,50300,168464,피엔티
2022.03.28,50700,-1000,51300,52200,50400,259174,피엔티
2022.03.25,51700,-2200,54500,54500,49750,888198,피엔티
2022.03.24,53900,700,52600,55000,52500,390947,피엔티
2022.03.23,53200,0,53500,53500,52000,306393,피엔티
2022.04.05,5640,-10,5690,5760,5630,297707,피제이메탈
2022.04.04,5650,80,5570,5660,5510,172113,피제이메탈
2022.04.01,5570,-110,5620,5710,5520,392799,피제이메탈
2022.03.31,5680,80,5630,5750,5630,333118,피제이메탈
2022.03.30,5600,-160,5690,5730,5590,491127,피제이메탈
2022.03.29,5760,-190,5900,6040,5740,601587,피제이메탈
2022.03.28,5950,190,5700,6120,5540,2813415,피제이메탈
2022.03.25,5760,-250,5890,5900,5690,583965,피제이메탈
2022.03.24,6010,10,6140,6180,5980,1078271,피제이메탈
2022.03.23,6000,0,5950,6140,5870,2506429,피제이메탈
2022.04.05,55800,800,55500,55900,54700,47084,하나머티리얼즈
2022.04.04,55000,-300,54500,55100,53400,72005,하나머티리얼즈
2022.04.01,55300,-400,55300,55400,54000,47758,하나머티리얼즈
2022.03.31,55700,-300,56300,56500,54800,75170,하나머티리얼즈
2022.03.30,56000,-300,56400,57400,55600,63569,하나머티리얼즈
2022.03.29,56300,100,56600,58100,55400,149631,하나머티리얼즈
2022.03.28,56200,3600,53600,56800,52700,286812,하나머티리얼즈
2022.03.25,52600,1500,51700,52800,51300,108589,하나머티리얼즈
2022.03.24,51100,-100,50600,51500,50300,60001,하나머티리얼즈
2022.03.23,51200,0,51600,51700,50700,42857,하나머티리얼즈
2022.04.05,10500,-150,10700,10700,10400,202513,하림지주
2022.04.04,10650,-50,10750,10800,10500,346010,하림지주
2022.04.01,10700,200,10450,11050,10350,989543,하림지주
2022.03.31,10500,150,10350,10500,10300,182328,하림지주
2022.03.30,10350,-150,10500,10500,10250,286379,하림지주
2022.03.29,10500,-50,10600,10650,10350,328347,하림지주
2022.03.28,10550,-200,10700,10750,10500,207620,하림지주
2022.03.25,10750,-50,10800,10900,10600,341103,하림지주
2022.03.24,10800,50,10600,11000,10600,493636,하림지주
2022.03.23,10750,0,10650,10800,10500,384856,하림지주
2022.04.05,20450,100,20350,20550,20250,121720,하이비젼시스템
2022.04.04,20350,50,20300,20400,20050,81824,하이비젼시스템
2022.04.01,20300,0,20250,20400,20050,97212,하이비젼시스템
2022.03.31,20300,150,20050,20450,20050,129531,하이비젼시스템
2022.03.30,20150,-350,20600,20750,20100,143388,하이비젼시스템
2022.03.29,20500,-100,20700,20700,20250,182452,하이비젼시스템
2022.03.28,20600,500,20100,20800,19900,345191,하이비젼시스템
2022.03.25,20100,-250,20400,20400,20100,123568,하이비젼시스템
2022.03.24,20350,350,19950,20350,19800,167725,하이비젼시스템
2022.03.23,20000,0,20250,20300,19950,147968,하이비젼시스템
2022.04.05,7810,-140,7900,8020,7730,780665,한국가구
2022.04.04,7950,-430,8730,8890,7920,3697775,한국가구
2022.04.01,8380,250,7990,8380,7780,2361966,한국가구
2022.03.31,8130,240,7800,8130,7710,2450904,한국가구
2022.03.30,7890,10,7740,8500,7640,6842355,한국가구
2022.03.29,7880,240,7760,8200,7470,5922871,한국가구
2022.03.28,7640,1040,8580,8580,7260,13789284,한국가구
2022.03.25,6600,60,6580,6600,6470,578388,한국가구
